precision,recall,f1-score,support
0.3939393939393939,1.0,0.5652173913043478,13.0
0.0,0.0,0.0,20.0
0.3939393939393939,0.3939393939393939,0.3939393939393939,0.3939393939393939
0.19696969696969696,0.5,0.2826086956521739,33.0
0.155188246097337,0.3939393939393939,0.22266139657444003,33.0
